SS,Site,Depth,Depth,Tide,Tide
SS,Site,Min,Max,Min,Max
N-19.2,0018,1.6,2.6,-0.80,1.14
N-19.2,0019,12.4,26.8,-0.80,1.14
N-19.2,0020,1.8,2.7,-0.80,1.14
N-19.2,0021,4.8,5.9,-0.80,1.14
N-19.2,0022,18.5,29.2,-0.80,1.14
N-19.2,0023,1.5,5.6,-0.80,1.14
N-19.2,0024,0.3,1.4,-0.80,1.14
N-19.3.1,0001,1.0,3.0,-0.86,1.13
N-19.3.1,0002,0.5,2.2,-0.86,1.13
N-19.3.1,0003,1.3,2.3,-0.86,1.13
N-19.3.1,0004,1.0,2.4,-0.86,1.13
N-19.3.1,0005,1.4,2.5,-0.86,1.13
N-19.3.1,0006,1.2,3.2,-0.86,1.13
N-19.3.1,0007,2.0,6.9,-0.86,1.13
N-19.3.1,0008,5.0,20.0,-0.86,1.13
N-19.3.1,0009,5.0,14.2,-0.86,1.13
N-19.3.1,0010,5.0,20.0,-0.85,1.13
N-19.3.1,0011,5.0,20.0,-0.85,1.13
N-19.3.1,0012,5.0,18.4,-0.86,1.13
N-19.3.1,0013,5.0,20.0,-0.86,1.13
N-19.3.1,0014,5.0,20.0,-0.85,1.13
N-19.3.1,0015,5.0,20.0,-0.85,1.13
N-19.3.1,0016,2.0,13.0,-0.86,1.13
N-19.3.1,0017,5.0,20.0,-0.85,1.13
N-19.3.1,0018,1.6,5.0,-0.86,1.13
N-19.3.1,0019,1.6,3.5,-0.86,1.13
N-19.3.2,0020,5.0,11.4,-0.87,1.14
N-19.3.2,0021,5.0,20.0,-0.87,1.14
N-19.3.2,0022,1.8,15.7,-0.87,1.14
N-19.3.2,0023,1.4,5.6,-0.87,1.14
N-19.3.2,0024,5.0,20.3,-0.87,1.14
N-19.3.2,0025,2.0,10.2,-0.87,1.14
N-19.4,0005,0.8,2.0,-0.86,1.14
N-19.4,0006,0.6,2.3,-0.86,1.14
N-19.4,0007,0.6,2.0,-0.86,1.14
N-19.4,0008,0.7,2.7,-0.86,1.14
N-19.4,0009,0.6,1.9,-0.86,1.14
N-19.4,0010,0.4,2.0,-0.86,1.14
N-19.4,0011,1.0,2.3,-0.86,1.14
N-19.4,0012,1.6,3.8,-0.86,1.14
N-19.4,0013,5.0,25.0,-0.86,1.14
N-19.4,0014,0.6,2.0,-0.86,1.14
N-20.1.2,0001,1.6,1.7,-0.82,1.08
N-20.1.2,0002,1.5,2.1,-0.82,1.08
N-20.1.2,0003,1.8,2.5,-0.82,1.08
N-20.1.2,0004,1.2,2.1,-0.82,1.08
N-20.1.2,0005,1.5,2.1,-0.82,1.08
N-20.1.2,0005,1.5,2.1,-0.82,1.08
N-20.1.2,0006,1.0,3.6,-0.84,1.08
N-20.1.2,0007,1.4,3.2,-0.85,1.13
N-20.1.2,0008,1.1,3.0,-0.85,1.13
N-20.1.2,0009,0.9,2.6,-0.85,1.13
N-20.1.3,0010,0.7,2.5,-0.85,1.12
N-20.1.3,0011,0.6,2.2,-0.85,1.12
N-20.1.3,0012,0.4,2.3,-0.85,1.12
N-20.1.3,0013,0.4,1.6,-0.85,1.12
N-20.1.3,0021,0.4,2.4,-0.84,1.12
N-20.1.4,0014,0.4,1.4,-0.84,1.11
N-20.1.4,0015,1.9,4.2,-0.84,1.11
N-20.1.4,0016,1.3,4.2,-0.84,1.11
N-20.1.4,0017,1.5,2.5,-0.84,1.11
N-20.1.4,0018,2.6,3.9,-0.84,1.11
N-20.1.4,0019,4.5,6.2,-0.84,1.11
N-20.1.4,0020,6.0,8.4,-0.84,1.11
N-20.2,0001,0.9,3.7,-0.82,1.07
N-20.2,0002,4.7,5.0,-0.81,1.03
N-20.2,0003,0.2,1.7,-0.83,1.12
N-20.2,0004,1.2,1.6,-0.81,1.03
N-20.2,0005,0.2,1.5,-0.83,1.12
N-20.2,0006,1.1,4.1,-0.82,1.07
N-20.2,0007,0.2,1.5,-0.83,1.12
N-20.2,0008_R,0.3,1.7,-0.83,1.12
N-20.2,0009,1.5,3.5,-0.82,1.07
N-20.2,0010,0.8,2.0,-0.83,1.12
N-20.2,0011_R,0.4,1.5,-0.82,1.07
N-20.2,0012,1.1,2.5,-0.82,1.07
N-20.2,0013,0.2,1.5,-0.83,1.12
N-20.2,0014,1.1,4.9,-0.83,1.12
N-20.2,0015,1.5,5.5,-0.82,1.07
N-20.2,0016,0.3,2.0,-0.82,1.07
N-20.2,0017,0.9,5.0,-0.83,1.12
N-20.2,0018,4.0,7.4,-0.72,1.03
N-20.2,0019,8.5,12.0,-0.72,1.03
N-20.2,0020,13.7,16.2,-0.72,1.03
N-20.2,0021,8.4,9.0,-0.72,1.03
N-20.2,0022,2.0,4.0,-0.83,1.12
N-20.2,0023,4.6,5.9,-0.80,1.04
N-20.2,0024,5.6,7.0,-0.80,1.04
N-20.2,0025,8.7,9.7,-0.83,1.12
N-20.2,0030,0.8,1.2,-0.83,1.12
N-20.2.2E,0026,12.4,13.7,-0.78,0.95
N-20.2.2E,0027,11.6,12.2,-0.78,0.95
N-20.2.2E,0028,14.9,16.5,-0.78,0.95
N-20.2.2E,0029,15.3,16.2,-0.78,0.95
N-20.3.1,0001,0.4,1.9,-0.85,1.05
N-20.3.1,0004,0.8,2.5,-0.85,1.07
N-20.3.1,0005,2.1,15.5,-0.85,1.07
N-20.3.1,0006,0.4,1.2,-0.85,1.07
N-20.3.1,0007,1.0,4.2,-0.79,1.01
N-20.3.1,0008,0.3,5.7,-0.85,1.07
N-20.3.1,0009,2.9,5.0,-0.79,1.01
N-20.3.1,0010,0.3,2.8,-0.85,1.07
N-20.3.1,0011,5.0,5.0,-0.79,1.01
N-20.3.1,0012,0.3,1.9,-0.85,1.07
N-20.3.1,0012,0.3,1.9,-0.85,1.07
N-20.3.1,0014,20.0,29.0,-0.85,1.07
N-20.3.1,0015,1.7,2.3,-0.79,1.01
N-20.3.1,0016,0.7,3.5,-0.85,1.05
N-20.3.1,0020,1.6,3.6,-0.85,1.07
N-20.3.1,0021,3.2,3.8,-0.79,1.01
N-20.3.1,0022,1.6,5.6,-0.85,1.05
N-20.3.1,0023,1.7,5.0,-0.79,1.01
N-20.3.1,0024,2.6,3.2,-0.79,1.01
N-20.3.1,0025,1.1,1.7,-0.79,1.01
N-20.3.1,0026,2.9,4.3,-0.79,1.01
N-20.3.1,0027,0.8,2.6,-0.79,1.01
N-20.3.1,0028,1.5,2.3,-0.79,1.01
N-20.3.1,0029,1.3,4.0,-0.79,1.01
N-20.3.1,0030,2.0,3.2,-0.79,1.01
N-20.3.1,0031,3.8,4.7,-0.85,1.07
N-20.3.1,0032,19.9,25.7,-0.85,1.05
N-20.3.2,0001,0.3,1.6,-0.83,1.06
N-20.3.2,0002,0.2,1.5,-0.83,1.06
N-20.3.2,0003,0.3,1.4,-0.83,1.06
N-20.3.2,0004,0.1,1.4,-0.83,1.03
N-20.3.2,0005_R,0.2,1.1,-0.83,1.03
N-20.3.2,0006,0.3,1.2,-0.83,1.06
N-20.3.2,0006,0.3,1.2,-0.83,1.06
N-20.3.2,0007,0.7,1.0,-0.81,1.02
N-20.3.2,0008,0.3,1.9,-0.83,1.06
N-20.3.2,0009,0.8,1.2,-0.81,1.02
N-20.3.2,0010,0.5,1.6,-0.83,1.06
N-20.3.2,0011,1.0,1.8,-0.81,1.02
N-20.3.2,0012,0.5,1.7,-0.83,1.06
N-20.3.2,0013,0.4,1.3,-0.83,1.04
N-20.3.2,0014,0.3,2.1,-0.83,1.06
N-20.3.2,0015,1.0,1.4,-0.81,1.02
N-20.3.2,0016,1.0,1.4,-0.81,1.02
N-20.3.2,0017,0.4,1.5,-0.83,1.06
N-20.3.2,0018,0.3,1.9,-0.83,1.04
N-20.3.2,0019,0.3,1.8,-0.83,1.06
N-20.3.2,0020,0.4,1.7,-0.83,1.06
N-20.3.2,0021_R,0.4,1.1,-0.83,1.04
N-20.4,0001,1.1,3.4,-0.83,1.05
N-20.4,0002,1.0,1.3,-0.63,0.80
N-20.4,0003,0.7,1.1,-0.63,0.80
N-20.4,0004,0.5,2.5,-0.79,1.02
N-20.4,0005,0.6,1.0,-0.63,0.80
N-20.4,0006,0.4,1.5,-0.79,1.02
N-20.4,0007,0.4,1.6,-0.83,1.03
N-20.4,0008,1.5,4.1,-0.83,1.05
N-20.4,0009,4.0,4.4,-0.63,0.80
N-20.4,0010,4.4,5.0,-0.63,0.80
N-20.4,0011,4.4,5.0,-0.63,0.80
N-20.4,0012,1.3,2.6,-0.63,0.80
N-20.4,0013,0.5,2.2,-0.83,1.05
N-20.4,0014,1.0,1.2,-0.63,0.80
N-20.4,0015,1.3,1.7,-0.63,0.80
N-20.4,0016,1.2,3.5,-0.83,1.05
N-20.4,0017,3.5,4.1,-0.63,0.80
N-20.4,0018,2.0,2.3,-0.63,0.80
N-20.4,0019,2.3,9.1,-0.83,1.03
N-20.4,0020,5.0,5.0,-0.63,0.80
N-20.4,0021,0.7,1.3,-0.63,0.80
N-20.4,0022,2.0,6.2,-0.83,1.05
N-20.4,0023,5.0,5.0,-0.63,0.80
N-20.4,0024,0.4,3.1,-0.83,1.03
N-20.4,0025,1.7,3.9,-0.83,1.03
N-20.4,0026,1.1,5.8,-0.83,1.05
N-20.4,0027,1.2,1.5,-0.63,0.80
N-20.4,0028,0.2,4.6,-0.79,1.02
N-20.4,0029,0.6,1.0,-0.63,0.80
N-20.4,0030,1.5,2.6,-0.63,0.80
N-20.4,0031,0.3,2.3,-0.83,1.03
N-20.4,0032,1.1,1.8,-0.63,0.80
N-20.4,0033,0.9,5.0,-0.83,1.05
N-20.4,0034,1.5,2.3,-0.63,0.80
N-20.4,0035,0.2,5.0,-0.79,1.02
N-20.4,0036,9.6,12.9,-0.83,1.05
N-20.4,0037,4.5,9.9,-0.83,1.05
N-20.4,0038,5.3,9.2,-0.83,1.03
N-20.4,0039,11.2,14.5,-0.83,1.05
N-20.4,0040,0.4,1.1,-0.83,1.03
N-20.4,0041,0.4,0.9,-0.83,1.03
N-20.4,0042,0.4,1.5,-0.83,1.05
N-20.5,0001,1.6,3.6,-0.74,0.92
N-20.5,0002,1.2,2.4,-0.74,0.92
N-20.5,0003,0.6,1.5,-0.74,0.92
N-20.5,0004,1.0,2.5,-0.74,0.92
N-20.5,0005,5.0,7.0,-0.74,0.92
N-20.5,0006,0.6,1.9,-0.74,0.92
N-20.5,0007,0.8,2.3,-0.74,0.92
N-20.5,0008,1.0,5.0,-0.74,0.92
N-20.5,0009,0.2,7.2,-0.74,0.92
N-20.5,0010,1.7,9.2,-0.74,0.92
N-20.5,0011,0.6,2.3,-0.74,0.92
N-20.5,0012,2.1,4.8,-0.74,0.92
N-20.5,0013,5.0,9.1,-0.74,0.92
N-20.5,0014,1.2,4.3,-0.74,0.92
N-20.5,0015,5.0,7.8,-0.74,0.92
N-20.5,0016,0.9,1.6,-0.74,0.92
N-20.5,0017,2.8,4.6,-0.74,0.92
N-20.5,0018,2.4,5.0,-0.74,0.92
N-20.5,0019,2.2,5.0,-0.74,0.92
N-20.5,0020,2.3,9.6,-0.74,0.92
N-21.1,0021,2.2,11.9,-0.73,0.92
N-21.1,0022,4.1,5.3,-0.73,0.92
N-21.1,0023,5.0,8.6,-0.73,0.92
N-21.1,0024,2.8,4.1,-0.73,0.92
N-21.1,0025,3.3,9.2,-0.73,0.92
N-21.1,0026,3.9,4.7,-0.71,0.89
N-21.1,0027,2.1,2.7,-0.71,0.89
N-21.1,0028,0.9,1.9,-0.71,0.89
N-21.1,0029,4.3,10.5,-0.71,0.89
N-21.1,0030,6.2,6.8,-0.71,0.89
N-22.1.1,0001,0.9,2.6,-0.81,0.96
N-22.1.1,0002,2.8,7.9,-0.81,0.96
N-22.1.1,0003,3.5,7.1,-0.81,0.96
N-22.1.1,0004,2.9,5.0,-0.81,0.96
N-22.1.1,0005,2.7,10.9,-0.81,0.96
N-22.1.1,0006,0.5,2.1,-0.81,0.96
N-22.1.1,0007,0.2,1.7,-0.81,0.96
N-22.1.1,0008,0.2,1.5,-0.81,0.96
N-22.1.1,0009,0.3,1.9,-0.81,0.96
N-22.1.1,0010,2.5,6.2,-0.81,0.96
N-22.1.1,0011,0.7,3.1,-0.81,0.96
N-22.1.2,0012,2.0,3.8,-0.81,0.95
N-22.1.2,0013,1.5,15.0,-0.81,0.95
N-22.1.2,0014,2.6,4.0,-0.81,0.95
N-22.1.2,0015,1.9,3.2,-0.81,0.95
N-22.1.2,0016,1.7,2.6,-0.81,0.95
N-22.1.2,0017,2.8,3.6,-0.81,0.95
N-22.1.2,0018,2.1,2.8,-0.81,0.95
N-22.1.2,0019,3.5,8.1,-0.81,0.95
N-22.1.2,0020,1.5,4.1,-0.81,0.95
N-22.2.2,0001,0.2,1.3,-0.82,0.96
N-22.2.2,0002,0.3,1.4,-0.82,0.96
N-22.2.2,0003,0.5,2.0,-0.82,0.96
N-22.2.2,0004,0.2,2.5,-0.82,0.96
N-22.2.2,0005,1.1,3.5,-0.82,0.96
N-22.2.2,0006,1.4,4.0,-0.82,0.96
N-22.2.2,0007,5.0,10.3,-0.82,0.96
N-22.2.2,0008,3.7,10.0,-0.82,0.96
N-22.2.2,0009,1.3,5.9,-0.82,0.96
N-22.2.2,0010,3.4,6.0,-0.82,0.96
N-22.2.2,0011,2.5,4.5,-0.82,0.96
N-22.2.2,0012,1.2,5.5,-0.82,0.96
N-22.2.2,0012,1.2,5.5,-0.82,0.96
N-22.2.2,0013,5.0,9.5,-0.82,0.96
N-22.2.2,0014,0.6,6.9,-0.82,0.96
N-22.2.2,0016,0.9,3.0,-0.82,0.96
N-22.2.2,0017,0.5,1.5,-0.82,0.96
N-22.2.2,0018,0.4,1.6,-0.82,0.96
N-22.2.2,0019_R,0.5,1.4,-0.82,0.96
N-22.2.2,0020,0.4,3.6,-0.82,0.96
N-22.2.2,0021_R,0.3,0.8,-0.82,0.96
N-22.2.2,0022,0.9,1.7,-0.82,0.96
N-22.2.2,0023,2.2,10.4,-0.82,0.96
N-22.2.2,0024,4.6,12.1,-0.82,0.96
N-22.2.2,0025,2.3,3.4,-0.82,0.96
N-22.2.2,0026,2.4,3.8,-0.82,0.96
N-22.2.2,0027,4.1,5.2,-0.82,0.96
N-22.2.2,0028,5.8,7.5,-0.82,0.96
N-22.3,0001,1.5,2.6,-0.70,0.77
N-22.3,0002,2.5,5.0,-0.70,0.77
N-22.3,0003,1.5,3.0,-0.70,0.77
N-22.3,0004,1.7,3.6,-0.70,0.77
N-22.3,0005,1.7,2.9,-0.70,0.77
N-22.3,0006,1.2,2.8,-0.70,0.77
N-22.3,0007,1.1,2.5,-0.70,0.77
N-22.3,0008,1.0,1.7,-0.70,0.77
N-22.3,0009,1.7,3.7,-0.70,0.77
N-22.3,0010,1.3,2.9,-0.70,0.77
N-22.3,0011,1.5,2.9,-0.70,0.77
N-22.3,0012,4.5,6.2,-0.70,0.77
N-22.3,0013,2.5,5.0,-0.70,0.77
N-22.3,0014,1.5,4.4,-0.70,0.77
N-22.3,0015,3.4,5.0,-0.70,0.77
N-23.2,0001,2.5,6.7,-0.82,0.92
N-23.2,0002,1.0,3.1,-0.82,0.92
N-23.2,0003,0.3,1.2,-0.82,0.92
N-23.2,0004,0.4,1.5,-0.82,0.92
N-23.2,0005,0.4,1.3,-0.82,0.92
N-23.2,0006,0.4,1.5,-0.82,0.92
N-23.2,0007,0.7,2.0,-0.82,0.92
N-23.2,0008,0.7,3.2,-0.82,0.92
N-23.2,0009,1.0,11.2,-0.82,0.92
N-23.2,0010_R,0.2,4.0,-0.82,0.92
N-23.2,0011,0.8,1.5,-0.76,0.90
N-24.1,0001,1.6,1.9,-0.58,0.60
N-24.1,0002,0.9,1.3,-0.58,0.60
N-24.1,0003,0.8,1.3,-0.58,0.60
N-24.1,0004,0.7,1.3,-0.58,0.60
N-24.1,0005,0.7,1.3,-0.58,0.60
N-24.1,0006,0.6,1.3,-0.58,0.60
N-24.1,0007,0.6,1.3,-0.58,0.60
N-24.1,0008,1.2,2.3,-0.58,0.60
N-24.1,0009,0.8,1.4,-0.58,0.60
N-24.1,0010,0.7,1.2,-0.58,0.60
N-24.1,0011,1.0,3.0,-0.58,0.60
N-24.1,0012,1.4,2.7,-0.58,0.60
N-24.1,0013,0.8,1.7,-0.58,0.60
N-24.1,0014,2.0,5.0,-0.58,0.60
N-24.1,0015,1.5,5.0,-0.58,0.60
N-24.2,0001,0.3,2.0,-0.74,0.82
N-24.2,0002,0.3,2.5,-0.74,0.82
N-24.2,0003,0.3,1.5,-0.74,0.82
N-24.2,0004,0.2,1.6,-0.74,0.82
N-24.2,0005,0.2,1.7,-0.74,0.82
N-24.2,0006,0.7,2.5,-0.74,0.82
N-24.2,0007,0.8,2.0,-0.74,0.82
N-24.2,0008,1.1,4.6,-0.74,0.82
N-24.2,0009,1.0,6.0,-0.74,0.82
N-24.2,0010,0.7,4.2,-0.74,0.82
N-25,0008,5.0,13.9,-0.88,0.93
N-25,0009,5.0,16.0,-0.88,0.93
N-25,0014,1.5,4.0,-0.88,0.93
N-25,0015,3.2,4.0,-0.88,0.93
N-25.1,0001,1.0,3.8,-0.88,0.94
N-25.1,0016,2.1,3.1,-0.80,0.93
N-25.1,0017,2.6,3.5,-0.80,0.93
N-25.2,0002,0.7,2.3,-0.88,0.94
N-25.2,0003,0.9,2.9,-0.88,0.94
N-25.2,0004,1.6,8.1,-0.88,0.94
N-25.2,0005,0.7,11.5,-0.88,0.94
N-25.2,0006,4.7,12.4,-0.88,0.94
N-25.2,0007,0.6,11.8,-0.88,0.94
N-25.2,0010,1.3,3.2,-0.88,0.94
N-25.2,0011,1.1,4.5,-0.88,0.94
N-25.2,0012,0.6,3.8,-0.88,0.94
N-25.2,0013,0.5,3.5,-0.88,0.94
N-26,0001_R,5.0,16.6,-0.99,0.97
N-26,0002,0.4,2.8,-0.99,0.97
N-26,0003,1.5,7.7,-0.99,0.97
N-26,0004_R,0.4,8.3,-0.99,0.97
N-26,0005,0.7,5.0,-0.92,0.91
N-26,0006,0.4,5.0,-0.99,0.97
N-26,0007_R,0.2,5.0,-0.99,0.97
N-26,0008,1.6,10.2,-0.99,0.97
N-26,0009,2.1,24.4,-0.99,0.97
N-26,0010,1.4,7.2,-0.99,0.97
N-26,0011,4.5,53.6,-0.99,0.97
N-26,0012,3.6,14.8,-0.99,0.97
N-26,0013,1.5,5.5,-0.99,0.97
N-26,0013,1.5,5.5,-0.99,0.97
N-26,0014,1.0,5.0,-0.99,0.97
N-26,0014,1.0,5.0,-0.99,0.97
N-26,0015,0.3,2.5,-0.92,0.97
N-26,0016,0.9,2.3,-0.99,0.97
N-26,0016,0.9,2.3,-0.99,0.97
N-26,0017_R,0.7,2.0,-0.87,0.97
N-27,0001,5.0,20.0,-0.93,0.99
N-27,0002,5.0,19.1,-0.93,0.99
N-27,0003,5.0,20.0,-0.93,0.99
N-27,0004,5.0,15.1,-0.93,0.99
N-27,0005,5.0,8.1,-0.93,0.99
N-27,0006,5.0,20.0,-0.93,0.99
N-27,0007,5.0,20.0,-0.93,0.99
N-27,0008,5.0,20.0,-0.93,0.99
N-27,0009,5.0,20.0,-0.93,0.99
N-27,0010,5.0,20.0,-0.93,0.99
N-27,0011,5.0,20.0,-0.93,0.99
N-27,0012,5.0,20.0,-0.93,0.99
N-27,0013,5.0,11.4,-0.93,0.99
N-27,0014,5.0,20.0,-0.93,0.99
N-27,0015,5.0,15.4,-0.93,0.99
N-27.1E,0001,5.0,5.0,-0.96,0.93
N-27.1E,0002,5.0,5.0,-0.96,0.93
N-27.1E,0003,5.0,5.0,-0.96,0.93
N-27.1E,0004,5.0,5.0,-0.96,0.93
N-27.1E,0005,5.0,5.0,-0.96,0.93
N-27.1E,0006,5.0,5.0,-0.96,0.93
N-27.1E,0007,5.0,5.0,-0.96,0.93
N-27.1E,0008,5.0,5.0,-0.96,0.93
N-27.1E,0009,5.0,5.0,-0.96,0.93
N-27.1E,0010,5.0,5.0,-0.96,0.93
N-28,0001,1.1,4.5,-0.79,0.76
N-28,0002,2.0,3.2,-0.79,0.76
N-28,0003,0.8,2.1,-0.79,0.76
N-28,0004,0.6,1.7,-0.79,0.76
N-28,0005,1.7,2.5,-0.79,0.76
N-28,0006,2.8,4.5,-0.79,0.76
N-28,0007,1.5,3.4,-0.79,0.76
N-28,0008,5.0,5.0,-0.79,0.76
N-28,0009,0.2,1.2,-0.79,0.76
N-28,0010,0.6,2.3,-0.79,0.76
N-28,0011,0.9,2.2,-0.79,0.76
N-28,0012,2.5,5.0,-0.79,0.76
N-28,0013,1.0,3.4,-0.79,0.76
N-28,0014,1.3,1.6,-0.79,0.76
N-28,0015,1.0,2.5,-0.79,0.76
N-28.1E,0001_R,6.6,25.9,-0.96,1.00
N-28.1E,0002,10.7,17.7,-0.96,1.00
N-28.1E,0003,7.9,39.0,-0.96,1.00
N-28.1E,0004,4.7,39.0,-0.96,1.00
N-28.1E,0005,23.2,36.0,-0.96,1.00
N-28.1E,0006,4.7,39.0,-0.96,1.00
N-28.1E,0007,17.4,25.3,-0.96,1.00
N-28.1E,0008_R,20.8,33.5,-0.96,1.00
N-28.1E,0009,6.5,48.0,-0.96,1.00
N-28.1E,0010,11.2,16.4,-0.96,1.00
N-28.1E,0011,9.7,19.5,-0.96,1.00
N-28.1E,0012,6.8,23.6,-0.96,1.00
N-28.1E,0013,8.6,24.4,-0.96,1.00
N-28.1E,0014,18.3,26.2,-0.96,1.00
N-28.1E,0015,28.1,46.5,-0.96,1.00
N-28.1E,0015,28.1,46.5,-0.96,1.00
N-28.1E,0026,14.3,15.7,-0.43,0.45
N-28.2E,0016_R,36.0,52.5,-0.96,1.00
N-28.2E,0017_R,25.4,54.0,-0.96,1.00
N-28.2E,0018_R,6.5,27.0,-0.96,1.00
N-28.2E,0019,27.5,34.0,-0.96,1.00
N-28.2E,0020,26.0,33.8,-0.96,1.00
N-28.2E,0021,24.1,35.7,-0.96,1.00
N-28.2E,0022,22.0,33.3,-0.96,1.00
N-28.2E,0023,20.1,31.0,-0.96,1.00
N-28.2E,0024,32.8,36.9,-0.96,1.00
N-28.2E,0025,5.3,10.5,-0.96,1.00
N-29,0001_R,5.0,5.0,-0.76,0.75
N-29,0002_R,5.0,5.0,-0.76,0.75
N-29,0003_R,5.0,5.0,-0.76,0.75
N-29,0004_R,1.2,1.8,-0.76,0.75
N-29,0005_R,3.0,5.0,-0.76,0.75
N-29,0006,1.4,5.0,-0.76,0.75
N-29,0007,1.4,2.1,-0.76,0.75
N-29,0008,1.0,1.7,-0.76,0.75
N-29,0009,3.7,5.0,-0.76,0.75
N-29,0010,5.0,5.0,-0.76,0.75
N-29,0011_R,5.0,5.0,-0.76,0.75
N-29,0012_R,5.0,5.0,-0.76,0.75
N-29,0013_R,5.0,5.0,-0.76,0.75
N-29,0014_R,5.0,5.0,-0.76,0.75
N-29,0015_R,5.0,5.0,-0.76,0.75
N-30,0001,0.1,5.0,-0.94,1.00
N-30,0002,1.5,30.0,-0.94,1.00
N-30,0003,0.1,5.0,-0.94,1.00
N-30,0004,0.6,9.6,-0.94,1.00
N-30,0005,1.2,31.7,-0.94,1.00
N-30,0006,0.5,24.5,-0.94,1.00
N-30,0007,1.0,6.8,-0.94,1.00
N-30,0008,3.1,17.4,-0.94,1.00
N-30,0009,1.8,29.0,-0.94,1.00
N-30,0010_R,1.4,14.6,-0.94,1.00
N-30,0011_R,1.2,6.9,-0.94,1.00
N-30,0012_R,1.0,10.5,-0.94,1.00
N-30,0013_R,2.7,23.6,-0.94,1.00
N-30,0014_R,5.0,12.5,-0.94,1.00
N-30,0015_R,0.4,5.0,-0.94,1.00
N-30,0016,0.7,2.8,-0.92,0.98
N-30,0017,1.3,1.6,-0.78,0.80
N-30.3,0001,2.5,3.8,-0.93,0.99
N-30.3,0002,3.4,4.8,-0.93,0.99
N-30.3,0003,2.7,4.2,-0.93,0.99
N-30.3,0004,4.3,6.0,-0.93,0.99
N-30.3,0005,4.4,6.6,-0.93,0.99
N-30.3,0006,3.8,5.0,-0.93,0.99
N-30.3,0007,8.1,10.5,-0.93,0.99
N-30.3,0008,8.2,10.2,-0.93,0.99
N-30.3,0009,12.1,13.7,-0.93,0.99
N-30.3,0010,3.6,5.7,-0.93,0.99
N-31,0001,0.8,4.6,-0.93,0.98
N-31,0002,1.2,19.6,-0.93,0.98
N-31,0003,4.0,11.8,-0.93,0.98
N-31,0004,1.4,3.8,-0.93,0.98
N-31,0005,0.5,4.6,-0.93,0.98
N-31,0006,2.0,8.8,-0.93,0.98
N-31,0007,2.5,14.7,-0.93,0.98
N-31,0008,2.4,15.7,-0.93,0.98
N-31,0009,1.1,6.1,-0.93,0.98
N-31,0010,0.4,5.0,-0.93,0.98
N-31,0011,2.4,5.0,-0.93,0.98
N-31,0012,4.5,21.6,-0.93,0.98
N-31,0013,5.0,10.4,-0.93,0.98
N-31,0014_R,2.8,5.1,-0.93,0.98
N-31,0015,0.7,10.8,-0.93,0.98
N-31,0016,0.5,1.1,-0.90,0.91
N-31.1,0008,4.5,7.8,-0.93,0.99
N-31.1,0010,5.0,14.5,-0.93,0.99
N-31.1,0011,0.7,3.3,-0.93,0.99
N-31.1,0012,1.7,6.5,-0.93,0.99
N-31.1,0013,0.5,6.3,-0.93,0.99
N-31.1,0014,0.1,4.6,-0.93,0.99
N-31.1,0015,1.5,15.1,-0.93,0.99
N-31.1,0016,1.3,2.5,-0.92,0.99
N-31.1.1E,0001,0.2,9.2,-0.93,0.99
N-31.1.1E,0002,0.7,6.3,-0.93,0.99
N-31.1.1E,0003,3.2,10.6,-0.93,0.99
N-31.1.1E,0004,1.0,13.1,-0.93,0.99
N-31.1.1E,0005,1.2,12.3,-0.93,0.99
N-31.1.1E,0006,1.0,12.7,-0.93,0.99
N-31.1.1E,0007,0.1,7.9,-0.93,0.99
N-31.1.1E,0009,4.0,10.6,-0.93,0.99
N-32,0001,0.7,7.2,-0.91,0.98
N-32,0002,2.0,10.9,-0.91,0.98
N-32,0003,2.0,9.5,-0.91,0.98
N-32,0004,4.0,20.0,-0.91,0.98
N-32,0005,1.0,7.0,-0.91,0.98
N-32,0006,0.4,5.4,-0.91,0.98
N-32,0007,1.4,5.0,-0.91,0.98
N-32,0008,0.5,6.5,-0.91,0.98
N-32,0009,1.4,7.5,-0.91,0.98
N-32,0010,0.1,3.6,-0.91,0.98
N-32,0011,0.6,20.0,-0.91,0.98
N-32,0012_R,1.6,5.1,-0.91,0.98
N-32,0013_R,5.0,6.9,-0.91,0.93
N-32,0014_R,1.9,20.0,-0.91,0.93
N-32,0015_R,5.0,8.7,-0.91,0.93
N-32,0016,13.8,16.2,-0.91,0.97
N-33,0001,5.0,9.0,-0.86,0.87
N-33,0002,3.0,5.0,-0.86,0.87
N-33,0003,5.0,20.0,-0.86,0.87
N-33,0004,3.0,5.0,-0.86,0.87
N-33,0005,5.0,20.0,-0.86,0.87
N-33,0006,5.0,18.4,-0.86,0.87
N-33,0007,5.0,5.0,-0.73,0.80
N-33,0008,5.0,9.3,-0.73,0.80
N-33,0009,2.9,5.3,-0.73,0.80
N-33,0010,3.5,9.0,-0.73,0.80
N-33,0011,5.0,7.2,-0.72,0.80
N-33,0012,5.0,9.0,-0.73,0.80
N-33,0013,5.0,10.8,-0.73,0.80
N-33,0014,2.3,5.0,-0.86,0.87
N-33,0015,5.0,20.0,-0.86,0.87
N-34,0001,7.9,9.2,-0.81,0.87
N-34,0002,16.0,17.4,-0.81,0.87
N-34,0003,18.2,20.0,-0.81,0.87
N-34,0004,10.2,13.4,-0.81,0.87
N-34,0005,20.2,21.3,-0.81,0.87
N-34,0006,12.5,19.1,-0.81,0.87
N-34,0007,16.1,17.8,-0.81,0.87
N-34,0008,22.3,23.8,-0.81,0.87
